SubjectID,Image Shown,User Selection,Time Taken,Edit Direction,Edit Factor,Computed LPIPS,Computed L2,Computed MSSSIM
4793,84bfe6be-eaa5-436c-82f5-b80df1c874ee.png,Altered,858 ms,smiling,-0.5227049296736193,0.19249820709228516,0.2841375768184662,0.31111663579940796
4793,d0faa2ae-8e1a-4f64-a1b5-5e73941e6652.png,Altered,1099 ms,bags_under_eyes,0.03733152050445443,0.192318856716156,0.2766156494617462,0.3131924867630005
4793,9a4a4222-b429-471b-9e81-ae3bb84be298.png,Altered,711 ms,bags_under_eyes,0.7443330774039518,0.19285282492637634,0.28073155879974365,0.31101375818252563
4793,401088a6-6db1-4ce6-aba6-57a96030e3b0.png,Altered,744 ms,narrow_eyes,0.6165503185116665,0.19206646084785461,0.2766776978969574,0.3143385648727417
4793,d4acdf08-2fc5-4e4a-8ef1-cb67d585fc9b.png,Original,2019 ms,Original,0,0,0,0
4793,714ed932-7594-4726-a271-081c032e9d81.png,Altered,1005 ms,narrow_eyes,0.7202234144097317,0.19191110134124756,0.27672338485717773,0.3144022226333618
4793,bef495d4-606b-40cf-91c1-5461edadf982.png,Altered,975 ms,age,0.2029665242087677,0.19228461384773254,0.27589425444602966,0.3123428523540497
4793,d020430c-4ed3-4331-b612-6b09eebc614f.png,Altered,776 ms,narrow_eyes,-0.7909256523698045,0.19219136238098145,0.27677595615386963,0.3103635311126709
4793,aef0436e-5967-4dfa-9954-51d8d935c1fc.png,Original,1739 ms,Original,0,0,0,0
4793,10a22552-8d32-42c2-84b5-fb0e4b2b240e.png,Altered,825 ms,smiling,0.5667183700807537,0.19118431210517883,0.26890283823013306,0.31434085965156555
4793,c5a8d2a6-387a-47d7-ba62-5c76527d8caa.png,Original,1632 ms,Original,0,0,0,0
4793,4d159c69-1f8a-4974-b272-36ab75a3f800.png,Altered,848 ms,bags_under_eyes,-0.5138367461627742,0.19157902896404266,0.27383729815483093,0.31441593170166016
4793,8bbe5d51-21c8-41d1-91d4-a25c90f4d80b.png,Altered,929 ms,age,-0.3791580606318743,0.19175788760185242,0.2778715491294861,0.31488412618637085
4793,9652da46-3141-442c-b349-8bb417a85062.png,Altered,848 ms,age,0.6405030873648048,0.19247400760650635,0.2746644616127014,0.31016629934310913
4793,b282efed-b1d3-4336-95cd-86248db8c549.png,Altered,808 ms,chubby,-0.967416671233422,0.19150292873382568,0.2654670476913452,0.31167134642601013
4793,5d9aa018-13b5-462a-a4f2-a1550cab88c8.png,Altered,716 ms,pointy_nose,-0.5707738786491381,0.1922304630279541,0.28434938192367554,0.3170423209667206
4793,b13ce85d-52aa-4d63-8709-e17e87d099ec.png,Altered,717 ms,smiling,-0.7471882823080789,0.19279539585113525,0.28736159205436707,0.3113282024860382
4793,c5819b2d-f0ca-4fd2-9b3d-ba2d783d2c07.png,Altered,767 ms,pointy_nose,-0.4464762457265521,0.19241675734519958,0.2824499309062958,0.3163130581378937
4793,3df5ada9-e489-432d-85c8-dc1195b38cf2.png,Altered,783 ms,pointy_nose,-0.4308104326338964,0.19241301715373993,0.28229278326034546,0.3162188231945038
4793,f733ecc2-9ff4-4b70-b608-6986805de915.png,Altered,762 ms,pointy_nose,0.9855098345027558,0.1917608231306076,0.26473718881607056,0.30684518814086914
4793,97d196d3-2cd1-46a0-a1d5-54b192963f1f.png,Original,2430 ms,Original,0,0,0,0
4793,11b8ead8-ae0c-43d7-abf1-baf6f72d4d8b.png,Altered,1133 ms,chubby,-0.733629268069701,0.1911897510290146,0.2679455280303955,0.31187957525253296
4793,7c7a9896-7c71-4b3a-a4b8-543f83a7f9b7.png,Altered,788 ms,bags_under_eyes,-0.13792000234335422,0.19185565412044525,0.2756897211074829,0.3135955333709717
4793,6abd0208-92ed-474f-8442-f883333d45e2.png,Altered,965 ms,chubby,0.4902312923388574,0.19284889101982117,0.28288429975509644,0.31333211064338684
4793,cfe12d1f-2df0-49c1-8cd9-e8ee03e1f86a.png,Altered,862 ms,pointy_nose,0.9142701417863843,0.19174520671367645,0.26549455523490906,0.30725085735321045
4793,52b2e5dd-d3f7-495c-92f8-3054661525c3.png,Altered,791 ms,smiling,-0.8778471511444912,0.19334165751934052,0.28954681754112244,0.31133028864860535
4922,6bdcf7aa-ebfb-47e8-9a87-3236b0d50c9a.png,Original,2883 ms,pointy_nose,-0.07581495771015767,0.17485228180885315,0.1214396208524704,0.48330941796302795
4922,17d9b67b-b4ae-4448-b72d-b73aef42c64a.png,Original,1743 ms,narrow_eyes,0.5752828366554472,0.1745760142803192,0.12082897126674652,0.4839729964733124
4922,865311a0-caf3-4a68-ac0d-b643f83a6e95.png,Original,1515 ms,pointy_nose,-0.8336210945619711,0.17447486519813538,0.12095426023006439,0.490861713886261
4922,e8aba64e-c55e-45d6-a489-18d538c6303e.png,Original,1495 ms,age,0.2541629034108366,0.17433258891105652,0.1202809065580368,0.4831430912017822
4922,0e8c9d50-2cbf-471b-9556-e8cc4a877586.png,Original,1131 ms,narrow_eyes,-0.3323140860263236,0.17495064437389374,0.12209823727607727,0.4820663034915924
4922,28c2e749-10c9-4bee-adab-aa85240a2505.png,Original,985 ms,pointy_nose,-0.959495959654723,0.17461338639259338,0.12093214690685272,0.49206212162971497
4922,97071dff-d160-4f70-9d14-cd9de15cea78.png,Original,972 ms,narrow_eyes,-0.7801199059703132,0.17432628571987152,0.12300439924001694,0.48165303468704224
4922,14ae5187-0126-4f8c-825b-a55ff31c2c1c.png,Original,760 ms,chubby,-0.15226365672786835,0.17463169991970062,0.12194815278053284,0.48113924264907837
4922,94683454-29ff-44d0-a73c-f1fad151e633.png,Altered,1097 ms,Original,0,0,0,0
4922,5b11dc20-92d5-4fc4-9d2f-645f014befd3.png,Altered,1369 ms,pointy_nose,-0.09641899515799945,0.17491737008094788,0.12139295786619186,0.4835076332092285
4922,44248788-7f19-4f10-abb5-ba734a9cad5d.png,Altered,783 ms,chubby,0.31279098647125747,0.17465302348136902,0.12070296704769135,0.4855533838272095
4922,10f46d08-1642-4671-b739-5d82469fbe97.png,Altered,557 ms,age,0.8435073663070531,0.1740390956401825,0.11721982806921005,0.4850850999355316
4922,554280c3-aa9c-462a-9120-0c95a52454c9.png,Altered,541 ms,smiling,-0.8731456812071388,0.1748424619436264,0.12484782934188843,0.48238468170166016
4922,c6f28d66-e54e-4c63-a244-c323fe1c6bea.png,Original,829 ms,Original,0,0,0,0
4922,b2d2fc75-542f-4735-93a7-6edbdcaf097c.png,Altered,729 ms,smiling,-0.028912444304360685,0.17495398223400116,0.12166255712509155,0.4825751781463623
4922,1f1a9576-2769-4ab6-a34f-28ecdc34241c.png,Original,793 ms,Original,0,0,0,0
4922,45601a11-2842-479b-821a-6d6cea8b3af3.png,Altered,617 ms,chubby,-0.6861319945156013,0.17464183270931244,0.12362919747829437,0.47686806321144104
4922,53a36357-a625-4d80-86ec-592e01778b87.png,Altered,546 ms,bags_under_eyes,-0.1967087052630052,0.17463895678520203,0.1217753142118454,0.4824329614639282
4922,c35f352c-b213-4e30-a493-746ca71bfbfd.png,Altered,556 ms,age,-0.11959848764454217,0.17492777109146118,0.1221085786819458,0.4822799563407898
4922,3e34d2ef-ab26-49b4-be84-7bee17db6b0c.png,Altered,703 ms,smiling,0.08900530450593913,0.17456239461898804,0.12119147181510925,0.48256921768188477
4922,27b44dc0-cca9-4aec-a65d-803d91c475db.png,Altered,711 ms,bags_under_eyes,0.48803640087662026,0.17495720088481903,0.1211252212524414,0.48306894302368164
4922,2dfe2191-5215-46d4-b792-f75333d168e0.png,Original,1798 ms,Original,0,0,0,0
4922,ed10cb74-c437-4e90-a9ed-8b5247d2a87d.png,Altered,698 ms,pointy_nose,-0.13866414746544575,0.17492809891700745,0.12135845422744751,0.48396188020706177
4922,1540f02d-c191-49c8-886c-f1e8a1308dc6.png,Altered,768 ms,smiling,0.8913981500323349,0.17353376746177673,0.11889190971851349,0.4817168414592743
4922,024d0634-235b-4a7d-9fdd-88dd73b239b5.png,Original,763 ms,Original,0,0,0,0
4922,b53e7cc3-7757-4034-8568-874fe6767b63.png,Altered,532 ms,bags_under_eyes,-0.6794277287998944,0.17484460771083832,0.12239446491003036,0.4824286997318268
4922,e0e576a6-0f74-4252-9195-81f9b1c058e5.png,Altered,525 ms,bags_under_eyes,-0.35690739751504963,0.17483249306678772,0.12192849814891815,0.48248594999313354
4922,8f8eb170-9019-48d8-87a9-a4fe93842c85.png,Altered,506 ms,chubby,-0.8457609273765312,0.17470023036003113,0.12424953281879425,0.47559356689453125
4922,db83e9c9-eb66-43ac-a13f-56bae76ecaa9.png,Altered,486 ms,age,0.5895758915291043,0.17383050918579102,0.11850577592849731,0.4843399226665497
4922,a1d4805a-d349-44ec-918f-b2eeec6b4bde.png,Altered,492 ms,narrow_eyes,0.9513740272155098,0.17435765266418457,0.12056785821914673,0.4840613603591919
4922,3318c1eb-585e-4c07-95cf-173c22b0e3b3.png,Altered,708 ms,narrow_eyes,0.50942108288931,0.17448048293590546,0.12089066207408905,0.4838445484638214
4922,34270133-2075-4a8e-8b64-d19ef2b30e4c.png,Altered,487 ms,age,-0.24093112062377964,0.17484945058822632,0.12270998954772949,0.48195573687553406
4922,da685f32-feb0-435a-b210-0976cadc6031.png,Altered,471 ms,chubby,-0.6052113663472094,0.17464110255241394,0.123453788459301,0.47737011313438416
4922,1a061180-c7d0-44b1-a8ec-0ad53c18e068.png,Altered,437 ms,smiling,-0.34702578924923255,0.174983948469162,0.12275105714797974,0.48272812366485596
4922,2a362418-56ca-437f-9a9e-bdc3a8cbdf72.png,Altered,493 ms,bags_under_eyes,0.22631691091029693,0.17490443587303162,0.12127761542797089,0.48278090357780457
5197,438f1386-eea2-438c-bf55-9ab5612c2293.png,Altered,2530 ms,narrow_eyes,-0.8767755472738723,0.19100885093212128,0.23336496949195862,0.48053640127182007
5197,08230940-6552-49a4-8418-8d4b24b47b81.png,Altered,1222 ms,chubby,0.9517802886384827,0.19425949454307556,0.23591676354408264,0.48538938164711
5197,40986a16-e30a-4021-a34e-a2e6bb4e4d2e.png,Altered,1089 ms,narrow_eyes,-0.12048457203170959,0.191329687833786,0.2311510294675827,0.48419252038002014
5197,b838365c-d2f1-4309-ae0b-5310891b904d.png,Altered,957 ms,age,0.09490544476460916,0.19124984741210938,0.23064395785331726,0.48473694920539856
5197,21a4a53e-71c3-44ee-9562-51b9808b9279.png,Altered,1370 ms,narrow_eyes,0.3408456456599418,0.19133886694908142,0.22965610027313232,0.4862038791179657
5197,bd2dbd6c-0263-4b29-a097-ff5c4909e9be.png,Altered,932 ms,age,-0.14084305817235232,0.19112209975719452,0.23076537251472473,0.48464685678482056
5197,276db3ab-b88f-4b98-862f-1e3908971f81.png,Altered,685 ms,pointy_nose,0.8740264567350846,0.19109171628952026,0.2287270724773407,0.47917690873146057
5197,f648ef68-fb9c-4b92-a7cb-0fd4b4eb21b7.png,Altered,676 ms,bags_under_eyes,0.10144440516812492,0.191378653049469,0.2307087630033493,0.48516055941581726
5197,2e34d28a-3347-49b3-bb4a-d008367e2a3f.png,Altered,632 ms,age,0.5757369228855829,0.19122008979320526,0.23048827052116394,0.48461616039276123
5197,3aa28dab-2089-4074-badd-3c00b22feead.png,Altered,690 ms,smiling,0.5760793555029078,0.1904722899198532,0.22358021140098572,0.4868764877319336
5197,dcd3bf7f-aa81-4cca-92eb-1b557c1cea33.png,Altered,631 ms,bags_under_eyes,0.035315954351170076,0.1913089007139206,0.2306877076625824,0.48494380712509155
5197,fe2cc023-d58c-4e32-8f9a-aae62201c270.png,Original,1665 ms,Original,0,0,0,0
5197,eab2ad1d-d19d-4e54-afea-de8c2ff566a4.png,Altered,754 ms,chubby,0.5889194780757308,0.19304347038269043,0.23416362702846527,0.4844745695590973
5197,5c4bba79-a5eb-4c2f-836e-c5f0b6e79a58.png,Altered,678 ms,smiling,-0.1851655599019868,0.19172535836696625,0.2331654280424118,0.48381996154785156
5197,893a2474-3b1a-4465-9f69-453804662d91.png,Altered,669 ms,chubby,0.26947887559311434,0.1920526921749115,0.23215770721435547,0.48475775122642517
5197,7243eb2a-e983-4407-9520-c663cd7ff16c.png,Altered,528 ms,pointy_nose,-0.07554136756806362,0.1913764476776123,0.23083224892616272,0.4850828945636749
5197,11a2f8af-8a94-46bc-abbf-61aa3e5b3e80.png,Altered,1135 ms,narrow_eyes,0.23869999129462705,0.19124189019203186,0.2300044149160385,0.4858171045780182
5197,5650f4b7-5ded-4f82-bbcb-a07c8f02221b.png,Altered,715 ms,smiling,-0.3531498218060132,0.19189119338989258,0.23514103889465332,0.48305878043174744
5197,0bfbd7ab-1da9-47c2-ae6d-409f8cd41faf.png,Altered,627 ms,pointy_nose,-0.5816178955725548,0.19189944863319397,0.23238804936408997,0.48658284544944763
5197,709338d2-f780-4653-a245-da3ed886a37f.png,Altered,585 ms,chubby,-0.41819720309120223,0.19021892547607422,0.22845280170440674,0.4837353825569153
5197,fb32d8e9-82de-4349-b26c-f037a489efd2.png,Original,1275 ms,Original,0,0,0,0
5197,c4c52b6f-0e6a-41f0-90b3-4151e6218ac5.png,Altered,478 ms,Original,0,0,0,0
5197,47d5a844-67e9-4b26-a1d8-cd9bcaf05b4c.png,Altered,875 ms,chubby,-0.7701760445449783,0.18959090113639832,0.22657287120819092,0.4829252362251282
5197,743ec13b-7319-4d33-a63a-bd9d9f7b48dc.png,Original,1038 ms,Original,0,0,0,0
5197,f0468a91-a260-4693-b8da-0316ed10ff7d.png,Altered,675 ms,pointy_nose,-0.6971247964233611,0.19217368960380554,0.23279571533203125,0.4867286682128906
5197,c963877d-f183-4931-967c-822f05b3f6b5.png,Altered,686 ms,bags_under_eyes,-0.10801627074644249,0.19107632339000702,0.23067419230937958,0.4842641055583954
5197,261e4c6d-76ac-4d05-bdd3-d6898c217794.png,Altered,556 ms,pointy_nose,0.1804280169782997,0.19121406972408295,0.2302521914243698,0.4839000701904297
5197,e13ff8ea-69fb-45b0-9902-4ef49b2182e1.png,Altered,492 ms,smiling,-0.6985016979438572,0.1926524043083191,0.2394932508468628,0.4813024699687958
5197,d4efc700-d6bd-438d-9602-f109b284386c.png,Altered,488 ms,bags_under_eyes,-0.17039535013155294,0.1910330355167389,0.2306406944990158,0.4839518666267395
5197,49b0c869-1b27-4033-b59e-7145402374df.png,Altered,515 ms,narrow_eyes,0.10514613514914295,0.19109472632408142,0.2304023951292038,0.48525965213775635
5197,c3eae7d2-ac5b-42df-a651-d0fa72cce498.png,Altered,545 ms,bags_under_eyes,-0.1681219600842645,0.19104044139385223,0.23061951994895935,0.4839705526828766
5197,3abbbde0-3751-4f06-ab10-53acac42c613.png,Altered,472 ms,age,-0.7474641521348364,0.1913243979215622,0.23167991638183594,0.48311692476272583
5197,2ec2758b-d889-4e92-80e5-b84d85c84465.png,Original,856 ms,Original,0,0,0,0
5197,1b36b7e1-39b7-44b9-8f36-901c18e598e3.png,Altered,493 ms,smiling,-0.6055341255718554,0.19258776307106018,0.23829202353954315,0.4817868769168854
5197,fd4b4ce8-1420-4614-b5cb-91d57bcd17d2.png,Altered,473 ms,age,-0.40767342826768505,0.19167271256446838,0.23117443919181824,0.4842652678489685
5251,467440ea-d086-4411-8717-5cd7309a8c4e.png,Altered,2112 ms,narrow_eyes,-0.26243734913440964,0.15789994597434998,0.28434866666793823,0.48655208945274353
5251,488506c7-8796-4356-8a80-be66a8ce20c4.png,Altered,1395 ms,narrow_eyes,-0.5459239796864597,0.15810182690620422,0.2859043776988983,0.4861299395561218
5251,e798281e-13d6-4c4d-be3d-15d9d0b432cd.png,Altered,1380 ms,age,-0.04563217911775186,0.157781720161438,0.28272002935409546,0.48713672161102295
5251,92883e6c-3e35-4593-b7a3-3982f7b9a774.png,Altered,1134 ms,pointy_nose,0.7755865411666831,0.15816211700439453,0.28833824396133423,0.48026418685913086
5251,34dcf896-a311-47be-a316-68d936658632.png,Altered,1028 ms,narrow_eyes,-0.3578510243661903,0.15792010724544525,0.28484952449798584,0.4864524304866791
5251,9f3e53c8-3089-425e-84a7-d392a035c4ee.png,Original,2528 ms,Original,0,0,0,0
5251,9f599cd4-c869-49bc-9c00-376ef1a08b4a.png,Altered,2092 ms,smiling,-0.8195925152722299,0.15966564416885376,0.29356712102890015,0.48597726225852966
5251,3c933795-26c6-4a95-b8b2-cd90bff68712.png,Altered,865 ms,chubby,0.24727152002957054,0.1577979028224945,0.28285977244377136,0.4873690605163574
5251,d073b320-e308-4b7e-a502-9050d70a8610.png,Original,1628 ms,Original,0,0,0,0
5251,5453abff-8148-4fb1-b798-728a3fb9615f.png,Altered,1274 ms,bags_under_eyes,-0.3371531712370677,0.15759101510047913,0.28321853280067444,0.4866180419921875
5251,f0cd1297-393f-4281-9852-7312994b94d9.png,Altered,1187 ms,bags_under_eyes,-0.5322067528131429,0.1576777994632721,0.28332290053367615,0.4862288236618042
5251,f0b06be4-97a0-4585-b75f-2b7dd0593101.png,Altered,930 ms,chubby,-0.804719961222397,0.15671704709529877,0.28402552008628845,0.48339056968688965
5251,715cbd3b-1670-4067-9940-6eac67827a25.png,Altered,917 ms,smiling,-0.7245259002814888,0.15930166840553284,0.2923700213432312,0.4860748052597046
5251,49ca5073-f4e0-4606-962e-54f4f6e70c3e.png,Altered,886 ms,age,0.70855808868921,0.15767328441143036,0.2851787209510803,0.48339101672172546
5251,f01239ad-7972-4d44-809b-b38c362ee809.png,Altered,844 ms,chubby,-0.9746319949206206,0.15679290890693665,0.2844127118587494,0.4821754992008209
5251,d483537b-4f17-4fec-8102-04cc53a66a38.png,Altered,857 ms,bags_under_eyes,0.12883073730604977,0.15758058428764343,0.2827867865562439,0.4869007468223572
5251,98da1e6c-5e35-44e5-b185-28a970e54514.png,Altered,904 ms,pointy_nose,-0.34166733172205954,0.15746834874153137,0.2808432877063751,0.4889971911907196
5251,ea5768ee-e4b8-4d47-a036-c6294f83937c.png,Altered,822 ms,age,-0.15107024834554172,0.15772061049938202,0.282382607460022,0.48757174611091614
5251,c15c6d2d-bda4-456a-9eb3-3010f1c9be7a.png,Altered,837 ms,narrow_eyes,0.6882020646707498,0.15712930262088776,0.27911198139190674,0.48708581924438477
5251,ed077df1-abc4-4027-a57f-211df1fde8c9.png,Original,1711 ms,Original,0,0,0,0
5251,1dd8e8da-4587-41fb-baa6-6707582ca92d.png,Altered,940 ms,smiling,-0.6979331724654754,0.1592426598072052,0.2919841408729553,0.48607540130615234
5251,22af383e-7db4-4a57-8634-e902f19d07bb.png,Altered,989 ms,pointy_nose,-0.12181035123187978,0.15752696990966797,0.28210771083831787,0.4876895844936371
5251,0f0511c5-962b-4ae8-b400-ba5b66a643c8.png,Altered,860 ms,pointy_nose,0.8773757480987328,0.1580372005701065,0.2892206609249115,0.47917982935905457
5251,6a74347f-00a3-4e7e-8cea-c414bc1717bd.png,Altered,806 ms,narrow_eyes,-0.02939893415753403,0.15775811672210693,0.2830963730812073,0.4868299067020416
5251,57c52618-39bd-4742-9cce-c61c555a5749.png,Altered,730 ms,smiling,-0.05456817126931224,0.15786948800086975,0.28360992670059204,0.4867900609970093
5251,295fda11-22d2-46b2-836c-a2db5af49a0f.png,Altered,800 ms,bags_under_eyes,0.55975879172801,0.1575799584388733,0.2826077342033386,0.4868178963661194
5251,5d2554bd-4546-431a-ac0d-cdfe7054a1ba.png,Altered,909 ms,age,0.133274419275502,0.15761029720306396,0.28336256742477417,0.48613306879997253
5251,4c2a188e-139b-4f88-925a-d018f278928f.png,Altered,726 ms,bags_under_eyes,0.48245052185110615,0.15761873126029968,0.282645046710968,0.48682305216789246
5251,7dedd7d3-e0d5-47b5-ba1b-1f642d0f6a74.png,Altered,1557 ms,chubby,-0.20281189403524102,0.15745192766189575,0.28306421637535095,0.4863297641277313
5251,7a514b9c-3f88-4fde-a3ff-7cc0feb619b3.png,Original,1551 ms,Original,0,0,0,0
5251,e69dc75a-a3af-4470-8215-06fa8cc5f99f.png,Altered,784 ms,chubby,-0.883007959497563,0.15666866302490234,0.284013956785202,0.4828508198261261
5251,2d1abd2e-5dee-4faa-8830-ce7ea0edf2af.png,Altered,812 ms,pointy_nose,0.9813938693417263,0.1580960750579834,0.29008281230926514,0.47806522250175476
5251,74f212b6-0f71-4a72-9597-edfa29f906c3.png,Altered,789 ms,smiling,-0.16928836141219405,0.15807218849658966,0.28515467047691345,0.48668673634529114
5251,e6a73563-a495-41b0-a35d-4431bf5b1177.png,Altered,748 ms,age,0.07145204089047597,0.15754282474517822,0.28316861391067505,0.4864594042301178
5251,b42831fa-1608-479b-ab46-c5ed0a672236.png,Original,1514 ms,Original,0,0,0,0
5473,0855b231-335b-4361-ae20-c5ab792e2845.png,Altered,1390 ms,bags_under_eyes,0.24839892618917925,0.16052904725074768,0.131880521774292,0.5452053546905518
5473,ccb1d2c7-ba92-4df3-a19e-9e3a09f695fb.png,Altered,610 ms,smiling,-0.09898216599563336,0.16023018956184387,0.13173386454582214,0.545619547367096
5473,ba4234a0-0259-4b4f-b5d2-031f6715fc52.png,Altered,864 ms,chubby,-0.40034464423511595,0.1597263216972351,0.12920168042182922,0.5489612817764282
5473,f8249089-8cbb-4720-b9a6-311bf7c5a0b8.png,Altered,742 ms,narrow_eyes,-0.13426130391913826,0.16033779084682465,0.13104018568992615,0.5460085272789001
5473,beb01707-051f-4122-acc6-39e0bcda347d.png,Altered,614 ms,pointy_nose,-0.23870027310634323,0.16038022935390472,0.13398316502571106,0.5436670184135437
5473,a5308126-77d5-4229-b985-e5d671df2729.png,Altered,709 ms,chubby,0.44466506638064573,0.16121739149093628,0.13483396172523499,0.5408921837806702
5473,0a00e99d-33d4-44dd-8c6c-c5c636970651.png,Altered,716 ms,smiling,-0.1517885269850996,0.16039107739925385,0.1317925751209259,0.5455301403999329
5473,04c9b000-91cb-49dd-9eda-580a66472bf0.png,Original,964 ms,Original,0,0,0,0
5473,f09b4b45-c6bc-4c42-a119-7d1d6a375b60.png,Original,584 ms,Original,0,0,0,0
5473,6c3b07f3-eb9d-45ce-b080-b4acfe54a273.png,Altered,1115 ms,pointy_nose,0.4466237161026043,0.1601705104112625,0.1274186074733734,0.5488709807395935
5473,17713eb5-a99f-481b-ac28-db757d770ea0.png,Original,940 ms,Original,0,0,0,0
5473,e0b89396-a9aa-44ce-9d81-7f28af13228b.png,Altered,1565 ms,pointy_nose,0.7795571096813856,0.15972983837127686,0.12457700818777084,0.5506752133369446
5473,deb1d975-cf12-4be8-a903-7a11ad23d524.png,Altered,750 ms,narrow_eyes,-0.22731966388821712,0.16016966104507446,0.13064241409301758,0.5463001728057861
5473,a8bef164-6b48-4cbf-b52a-5773427619cb.png,Altered,910 ms,smiling,-0.5698676590924092,0.16041919589042664,0.13264267146587372,0.544547438621521
5473,498b7e91-265f-41f2-8c6a-9acbd7ebb175.png,Altered,709 ms,narrow_eyes,-0.7080591492095345,0.1601857841014862,0.12875781953334808,0.5468736290931702
5473,3a443cc5-34fd-4aeb-a1ee-451e7915b28c.png,Altered,542 ms,age,-0.5928787053656857,0.1600559502840042,0.13162575662136078,0.5479304790496826
5473,276b7a4f-3df5-4dda-b236-82ebb45ca1fd.png,Altered,521 ms,chubby,-0.01266195046354368,0.16019083559513092,0.13148991763591766,0.5458124279975891
5473,58fcb543-a81b-451d-80cb-02f197b1a04e.png,Altered,544 ms,bags_under_eyes,0.0807011468088954,0.16022729873657227,0.13168567419052124,0.5455793142318726
5473,b8fe169b-244e-4296-bfd1-e69864d363fd.png,Altered,518 ms,age,-0.8002059767378862,0.16007308661937714,0.13163810968399048,0.5486834645271301
5473,8da23f44-cab2-4e6a-8b90-972cb6bb369e.png,Altered,440 ms,smiling,0.08907816631535481,0.16017863154411316,0.13150113821029663,0.5457261204719543
5473,6ec65025-bf75-422c-8b29-9485511e00ba.png,Altered,472 ms,narrow_eyes,-0.6600484088497456,0.16011182963848114,0.12895208597183228,0.5468707084655762
5473,6c591362-6b8a-4363-9a0a-65f390d25687.png,Altered,527 ms,age,0.6027263120993214,0.16060666739940643,0.13146546483039856,0.5436832308769226
5473,eff1a80c-a34d-446f-bede-6735e1842d5b.png,Altered,514 ms,pointy_nose,-0.545534835084124,0.16092737019062042,0.13712117075920105,0.5408142805099487
5473,11f6cf4c-867a-4185-a932-4ab0e5f2cef2.png,Original,831 ms,Original,0,0,0,0
5473,d08ba8f0-2c77-42e2-ab3f-e4ff7106a375.png,Altered,873 ms,bags_under_eyes,-0.25945259643952867,0.16025617718696594,0.13130947947502136,0.5460989475250244
5473,896f8925-bbc6-4f14-8a43-ed13668e43d5.png,Altered,591 ms,age,0.5230576325804974,0.1605111062526703,0.13149815797805786,0.543902575969696
5473,71f9f944-ea1d-4d55-b0f9-de1562b430ac.png,Altered,647 ms,narrow_eyes,-0.11439462309290827,0.16031193733215332,0.13111448287963867,0.5459815859794617
5473,f20528ae-8dc1-470e-8407-5e8e206b3501.png,Altered,677 ms,smiling,0.9802169379622228,0.16027936339378357,0.13054947555065155,0.5458205938339233
5473,3491f1fb-5f06-44de-b171-e6299b5aaf5d.png,Altered,540 ms,pointy_nose,-0.39088589426333575,0.16044753789901733,0.13545915484428406,0.5423204302787781
5473,5df9a6ab-d430-444f-b7fa-94c788428a85.png,Altered,545 ms,bags_under_eyes,0.9615639527809634,0.1609744131565094,0.13297399878501892,0.5438828468322754
5473,090c95a9-5d6c-45f7-a5a7-2814ee2f441f.png,Original,825 ms,Original,0,0,0,0
5473,33e9d4dc-3627-4e37-8d19-6d3e3bab2db9.png,Altered,921 ms,bags_under_eyes,-0.2567397875488191,0.1602560579776764,0.1313190758228302,0.5460987687110901
5473,cfd2d0f1-b896-40d4-bd26-fa7b2ed9fed5.png,Altered,604 ms,chubby,0.5668926012348268,0.16139566898345947,0.1358538568019867,0.5395146608352661
5473,3489c899-fc67-407e-93ca-b22d45c6249c.png,Altered,632 ms,chubby,-0.8699892025641569,0.1588776707649231,0.1267998069524765,0.5520904660224915
5473,a4a08640-6779-4204-98bc-eba6113b1fcb.png,Altered,603 ms,age,-0.20596980152116107,0.16020220518112183,0.13160577416419983,0.5464648008346558
5537,98ec4afa-3bdc-42a1-b9de-324d0902e801.png,Altered,1524 ms,chubby,-0.011045689244156165,0.18757222592830658,0.17704898118972778,0.39725062251091003
5537,d0a88d79-67ae-42ce-96d5-7d96f1d428ba.png,Altered,985 ms,narrow_eyes,-0.15244498258404238,0.18747109174728394,0.17632505297660828,0.39787930250167847
5537,97d24d8f-11b0-430a-ace4-6f67630d4e28.png,Altered,1313 ms,narrow_eyes,-0.4708815155493926,0.18708598613739014,0.1746816635131836,0.3989781439304352
5537,67511780-4c3b-41e5-883e-c404475c834a.png,Altered,1255 ms,narrow_eyes,-0.25143751353829114,0.18716952204704285,0.17581382393836975,0.3982571065425873
5537,f51fffd1-5e48-470b-a67f-d92d929e7c15.png,Altered,1327 ms,Original,0,0,0,0
5537,bc6b52d2-262f-4b23-bf6b-ed1d247e14eb.png,Altered,1175 ms,pointy_nose,-0.09440736860653387,0.18773165345191956,0.1783890724182129,0.39738237857818604
5537,1ec18e4c-49ad-43c1-8c1f-9550070fd7eb.png,Altered,1036 ms,age,0.7692892052462503,0.18709401786327362,0.17326727509498596,0.3977389335632324
5537,7ea6ac31-4529-4c98-aa79-a60c0642ddcb.png,Altered,999 ms,smiling,-0.10012701835858939,0.1875525414943695,0.1775025725364685,0.3974727690219879
5537,2cf8f4ba-1350-4199-a966-4300e1794128.png,Altered,1000 ms,bags_under_eyes,0.2641815260721687,0.18760895729064941,0.17741602659225464,0.3975120782852173
5537,be942bc6-2883-4687-942f-39ec099c122f.png,Altered,945 ms,smiling,0.9992098074298503,0.18678638339042664,0.1740361899137497,0.3957018256187439
